TimeStamp: 2022/01/19 12:24:29.320396, ElapsedTime[s]: 109.891, Temperature[degC]: 16.94896, Humidity[%]: 61.17037
TimeStamp: 2022/01/19 12:28:57.224479, ElapsedTime[s]: 377.794, Temperature[degC]: 17.41627, Humidity[%]: 52.91981
TimeStamp: 2022/01/19 12:28:58.554934, ElapsedTime[s]: 379.125, Temperature[degC]: 17.40025, Humidity[%]: 52.90608
TimeStamp: 2022/01/19 12:28:59.887389, ElapsedTime[s]: 380.46, Temperature[degC]: 17.44297, Humidity[%]: 52.93508
TimeStamp: 2022/01/19 12:29:01.222003, ElapsedTime[s]: 381.799, Temperature[degC]: 17.42962, Humidity[%]: 53.00679
TimeStamp: 2022/01/19 12:29:02.560652, ElapsedTime[s]: 383.135, Temperature[degC]: 17.44297, Humidity[%]: 52.99459
TimeStamp: 2022/01/19 12:29:03.896550, ElapsedTime[s]: 384.472, Temperature[degC]: 17.45632, Humidity[%]: 52.96254
TimeStamp: 2022/01/19 12:29:05.234367, ElapsedTime[s]: 385.809, Temperature[degC]: 17.45632, Humidity[%]: 52.95186
TimeStamp: 2022/01/19 12:29:06.570236, ElapsedTime[s]: 387.149, Temperature[degC]: 17.47234, Humidity[%]: 52.95186
TimeStamp: 2022/01/19 12:29:07.909846, ElapsedTime[s]: 388.485, Temperature[degC]: 17.48569, Humidity[%]: 52.92897
TimeStamp: 2022/01/19 12:29:09.246883, ElapsedTime[s]: 389.826, Temperature[degC]: 17.49905, Humidity[%]: 52.89692
TimeStamp: 2022/01/19 12:29:10.588359, ElapsedTime[s]: 391.159, Temperature[degC]: 17.49905, Humidity[%]: 52.90761
TimeStamp: 2022/01/19 12:29:11.921454, ElapsedTime[s]: 392.492, Temperature[degC]: 17.52842, Humidity[%]: 52.91066
TimeStamp: 2022/01/19 12:29:13.252811, ElapsedTime[s]: 393.823, Temperature[degC]: 17.54177, Humidity[%]: 52.83894
TimeStamp: 2022/01/19 12:29:14.584319, ElapsedTime[s]: 395.155, Temperature[degC]: 17.54177, Humidity[%]: 52.76875
TimeStamp: 2022/01/19 12:29:15.916157, ElapsedTime[s]: 396.486, Temperature[degC]: 17.55512, Humidity[%]: 52.75959
TimeStamp: 2022/01/19 12:29:17.246912, ElapsedTime[s]: 397.817, Temperature[degC]: 17.56847, Humidity[%]: 52.65126
TimeStamp: 2022/01/19 12:29:18.580851, ElapsedTime[s]: 399.151, Temperature[degC]: 17.58717, Humidity[%]: 52.59175
TimeStamp: 2022/01/19 12:29:19.913176, ElapsedTime[s]: 400.483, Temperature[degC]: 17.56847, Humidity[%]: 52.55513
TimeStamp: 2022/01/19 12:29:21.244542, ElapsedTime[s]: 401.815, Temperature[degC]: 17.60052, Humidity[%]: 52.58259
TimeStamp: 2022/01/19 12:29:22.575746, ElapsedTime[s]: 403.147, Temperature[degC]: 17.61387, Humidity[%]: 52.5597
TimeStamp: 2022/01/19 12:29:23.907751, ElapsedTime[s]: 404.478, Temperature[degC]: 17.64324, Humidity[%]: 52.44373
TimeStamp: 2022/01/19 12:29:25.239496, ElapsedTime[s]: 405.809, Temperature[degC]: 17.61387, Humidity[%]: 52.37964
TimeStamp: 2022/01/19 12:29:26.571563, ElapsedTime[s]: 407.142, Temperature[degC]: 17.64324, Humidity[%]: 52.33539
TimeStamp: 2022/01/19 12:29:27.903799, ElapsedTime[s]: 408.474, Temperature[degC]: 17.65659, Humidity[%]: 52.28961
TimeStamp: 2022/01/19 12:29:29.235537, ElapsedTime[s]: 409.806, Temperature[degC]: 17.66994, Humidity[%]: 52.24231
TimeStamp: 2022/01/19 12:29:30.566632, ElapsedTime[s]: 411.137, Temperature[degC]: 17.69932, Humidity[%]: 52.28046
TimeStamp: 2022/01/19 12:29:31.899507, ElapsedTime[s]: 412.47, Temperature[degC]: 17.69932, Humidity[%]: 52.22095
TimeStamp: 2022/01/19 12:29:33.231445, ElapsedTime[s]: 413.801, Temperature[degC]: 17.69932, Humidity[%]: 52.14771
TimeStamp: 2022/01/19 12:29:34.563336, ElapsedTime[s]: 415.134, Temperature[degC]: 17.71267, Humidity[%]: 52.17517
TimeStamp: 2022/01/19 12:29:35.894378, ElapsedTime[s]: 416.464, Temperature[degC]: 17.71267, Humidity[%]: 52.07904
TimeStamp: 2022/01/19 12:29:37.226074, ElapsedTime[s]: 417.796, Temperature[degC]: 17.72603, Humidity[%]: 51.98596
TimeStamp: 2022/01/19 12:29:38.557806, ElapsedTime[s]: 419.127, Temperature[degC]: 17.73938, Humidity[%]: 52.03632
TimeStamp: 2022/01/19 12:29:39.889998, ElapsedTime[s]: 420.46, Temperature[degC]: 17.7554, Humidity[%]: 51.9997
TimeStamp: 2022/01/19 12:29:41.222893, ElapsedTime[s]: 421.793, Temperature[degC]: 17.78211, Humidity[%]: 51.99207
TimeStamp: 2022/01/19 12:29:42.554431, ElapsedTime[s]: 423.125, Temperature[degC]: 17.79546, Humidity[%]: 51.98139
TimeStamp: 2022/01/19 12:29:43.885432, ElapsedTime[s]: 424.455, Temperature[degC]: 17.81148, Humidity[%]: 51.88678
TimeStamp: 2022/01/19 12:29:45.217521, ElapsedTime[s]: 425.788, Temperature[degC]: 17.79546, Humidity[%]: 51.83643
TimeStamp: 2022/01/19 12:29:46.548211, ElapsedTime[s]: 427.118, Temperature[degC]: 17.82483, Humidity[%]: 51.76776
TimeStamp: 2022/01/19 12:29:47.879742, ElapsedTime[s]: 428.452, Temperature[degC]: 17.83818, Humidity[%]: 51.77082
TimeStamp: 2022/01/19 12:29:49.212970, ElapsedTime[s]: 429.783, Temperature[degC]: 17.88091, Humidity[%]: 51.64416
TimeStamp: 2022/01/19 12:29:50.544257, ElapsedTime[s]: 431.114, Temperature[degC]: 17.88091, Humidity[%]: 51.60601
TimeStamp: 2022/01/19 12:29:51.875385, ElapsedTime[s]: 432.445, Temperature[degC]: 17.88091, Humidity[%]: 51.57092
TimeStamp: 2022/01/19 12:29:53.206816, ElapsedTime[s]: 433.777, Temperature[degC]: 17.88091, Humidity[%]: 51.5343
TimeStamp: 2022/01/19 12:29:54.539002, ElapsedTime[s]: 435.109, Temperature[degC]: 17.90761, Humidity[%]: 51.57397
TimeStamp: 2022/01/19 12:29:55.870597, ElapsedTime[s]: 436.441, Temperature[degC]: 17.93698, Humidity[%]: 51.54192
TimeStamp: 2022/01/19 12:29:57.201757, ElapsedTime[s]: 437.772, Temperature[degC]: 17.92363, Humidity[%]: 51.44274
TimeStamp: 2022/01/19 12:29:58.532845, ElapsedTime[s]: 439.103, Temperature[degC]: 17.95033, Humidity[%]: 51.36034
TimeStamp: 2022/01/19 12:29:59.865909, ElapsedTime[s]: 440.436, Temperature[degC]: 17.96369, Humidity[%]: 51.30388
TimeStamp: 2022/01/19 12:30:01.198437, ElapsedTime[s]: 441.775, Temperature[degC]: 17.97971, Humidity[%]: 51.20928
TimeStamp: 2022/01/19 12:30:02.537510, ElapsedTime[s]: 443.112, Temperature[degC]: 17.99306, Humidity[%]: 51.17571
TimeStamp: 2022/01/19 12:30:03.873344, ElapsedTime[s]: 444.449, Temperature[degC]: 18.00641, Humidity[%]: 51.14061
TimeStamp: 2022/01/19 12:30:05.210447, ElapsedTime[s]: 445.785, Temperature[degC]: 18.01976, Humidity[%]: 51.12993
TimeStamp: 2022/01/19 12:30:06.546513, ElapsedTime[s]: 447.126, Temperature[degC]: 18.03578, Humidity[%]: 51.10857
TimeStamp: 2022/01/19 12:30:07.887932, ElapsedTime[s]: 448.462, Temperature[degC]: 18.01976, Humidity[%]: 51.11773
TimeStamp: 2022/01/19 12:30:09.224436, ElapsedTime[s]: 449.803, Temperature[degC]: 18.06249, Humidity[%]: 51.09484
TimeStamp: 2022/01/19 12:30:10.566205, ElapsedTime[s]: 451.136, Temperature[degC]: 18.07584, Humidity[%]: 51.00786
TimeStamp: 2022/01/19 12:30:11.898088, ElapsedTime[s]: 452.469, Temperature[degC]: 18.07584, Humidity[%]: 50.95293
TimeStamp: 2022/01/19 12:30:13.233209, ElapsedTime[s]: 453.803, Temperature[degC]: 18.10521, Humidity[%]: 50.9575
TimeStamp: 2022/01/19 12:30:14.565219, ElapsedTime[s]: 455.135, Temperature[degC]: 18.11856, Humidity[%]: 50.8568
TimeStamp: 2022/01/19 12:30:15.896664, ElapsedTime[s]: 456.467, Temperature[degC]: 18.17464, Humidity[%]: 50.88731
TimeStamp: 2022/01/19 12:30:17.229589, ElapsedTime[s]: 457.799, Temperature[degC]: 18.17464, Humidity[%]: 50.80949
TimeStamp: 2022/01/19 12:30:18.561203, ElapsedTime[s]: 459.131, Temperature[degC]: 18.18799, Humidity[%]: 50.70879
TimeStamp: 2022/01/19 12:30:19.896424, ElapsedTime[s]: 460.466, Temperature[degC]: 18.20401, Humidity[%]: 50.6447
TimeStamp: 2022/01/19 12:30:21.228803, ElapsedTime[s]: 461.799, Temperature[degC]: 18.23339, Humidity[%]: 50.59434
TimeStamp: 2022/01/19 12:30:22.561451, ElapsedTime[s]: 463.131, Temperature[degC]: 18.20401, Humidity[%]: 50.59129
TimeStamp: 2022/01/19 12:30:23.892237, ElapsedTime[s]: 464.463, Temperature[degC]: 18.26276, Humidity[%]: 50.55924
TimeStamp: 2022/01/19 12:30:25.224600, ElapsedTime[s]: 465.794, Temperature[degC]: 18.26276, Humidity[%]: 50.48142
TimeStamp: 2022/01/19 12:30:26.556748, ElapsedTime[s]: 467.127, Temperature[degC]: 18.27611, Humidity[%]: 50.41734
TimeStamp: 2022/01/19 12:30:27.888807, ElapsedTime[s]: 468.458, Temperature[degC]: 18.31884, Humidity[%]: 50.3441
TimeStamp: 2022/01/19 12:30:29.221194, ElapsedTime[s]: 469.792, Temperature[degC]: 18.33219, Humidity[%]: 50.33341
TimeStamp: 2022/01/19 12:30:30.553808, ElapsedTime[s]: 471.124, Temperature[degC]: 18.37491, Humidity[%]: 50.18234
TimeStamp: 2022/01/19 12:30:31.886493, ElapsedTime[s]: 472.457, Temperature[degC]: 18.35889, Humidity[%]: 50.14114
TimeStamp: 2022/01/19 12:30:33.219234, ElapsedTime[s]: 473.789, Temperature[degC]: 18.38826, Humidity[%]: 50.04044
TimeStamp: 2022/01/19 12:30:34.551517, ElapsedTime[s]: 475.123, Temperature[degC]: 18.40162, Humidity[%]: 50.09232
TimeStamp: 2022/01/19 12:30:35.884025, ElapsedTime[s]: 476.454, Temperature[degC]: 18.40162, Humidity[%]: 50.04196
TimeStamp: 2022/01/19 12:30:37.216818, ElapsedTime[s]: 477.788, Temperature[degC]: 18.40162, Humidity[%]: 49.99008
TimeStamp: 2022/01/19 12:30:38.550246, ElapsedTime[s]: 479.121, Temperature[degC]: 18.4577, Humidity[%]: 49.97177
TimeStamp: 2022/01/19 12:30:39.883551, ElapsedTime[s]: 480.454, Temperature[degC]: 18.48707, Humidity[%]: 49.90921
TimeStamp: 2022/01/19 12:30:41.217242, ElapsedTime[s]: 481.787, Temperature[degC]: 18.48707, Humidity[%]: 49.79019
TimeStamp: 2022/01/19 12:30:42.548898, ElapsedTime[s]: 483.119, Temperature[degC]: 18.50042, Humidity[%]: 49.77951
TimeStamp: 2022/01/19 12:30:43.882952, ElapsedTime[s]: 484.453, Temperature[degC]: 18.47105, Humidity[%]: 49.81308
TimeStamp: 2022/01/19 12:30:45.216245, ElapsedTime[s]: 485.786, Temperature[degC]: 18.52712, Humidity[%]: 49.83444
TimeStamp: 2022/01/19 12:30:46.548271, ElapsedTime[s]: 487.119, Temperature[degC]: 18.54314, Humidity[%]: 49.8619
TimeStamp: 2022/01/19 12:30:47.880965, ElapsedTime[s]: 488.451, Temperature[degC]: 18.56985, Humidity[%]: 49.77493
TimeStamp: 2022/01/19 12:30:49.213222, ElapsedTime[s]: 489.786, Temperature[degC]: 18.58587, Humidity[%]: 49.73526
TimeStamp: 2022/01/19 12:30:50.547704, ElapsedTime[s]: 491.118, Temperature[degC]: 18.59922, Humidity[%]: 49.64675
TimeStamp: 2022/01/19 12:30:51.879801, ElapsedTime[s]: 492.45, Temperature[degC]: 18.58587, Humidity[%]: 49.63302
TimeStamp: 2022/01/19 12:30:53.213046, ElapsedTime[s]: 493.783, Temperature[degC]: 18.62592, Humidity[%]: 49.6376
TimeStamp: 2022/01/19 12:30:54.545873, ElapsedTime[s]: 495.116, Temperature[degC]: 18.6553, Humidity[%]: 49.58724
TimeStamp: 2022/01/19 12:30:55.878798, ElapsedTime[s]: 496.449, Temperature[degC]: 18.66865, Humidity[%]: 49.45907
TimeStamp: 2022/01/19 12:30:57.212253, ElapsedTime[s]: 497.782, Temperature[degC]: 18.682, Humidity[%]: 49.43313
TimeStamp: 2022/01/19 12:30:58.544245, ElapsedTime[s]: 499.113, Temperature[degC]: 18.682, Humidity[%]: 49.27749
TimeStamp: 2022/01/19 12:30:59.875562, ElapsedTime[s]: 500.446, Temperature[degC]: 18.73808, Humidity[%]: 49.28512
TimeStamp: 2022/01/19 12:31:01.208727, ElapsedTime[s]: 501.785, Temperature[degC]: 18.7541, Humidity[%]: 49.16762
TimeStamp: 2022/01/19 12:31:02.546903, ElapsedTime[s]: 503.122, Temperature[degC]: 18.78081, Humidity[%]: 49.09285
TimeStamp: 2022/01/19 12:31:03.884540, ElapsedTime[s]: 504.459, Temperature[degC]: 18.78081, Humidity[%]: 49.09285
TimeStamp: 2022/01/19 12:31:05.222248, ElapsedTime[s]: 505.798, Temperature[degC]: 18.78081, Humidity[%]: 49.05318
TimeStamp: 2022/01/19 12:31:06.559769, ElapsedTime[s]: 507.138, Temperature[degC]: 18.81285, Humidity[%]: 48.99214
TimeStamp: 2022/01/19 12:31:07.900582, ElapsedTime[s]: 508.477, Temperature[degC]: 18.85291, Humidity[%]: 48.93263
TimeStamp: 2022/01/19 12:31:09.240033, ElapsedTime[s]: 509.818, Temperature[degC]: 18.88228, Humidity[%]: 48.83192
TimeStamp: 2022/01/19 12:31:10.581413, ElapsedTime[s]: 511.152, Temperature[degC]: 18.86893, Humidity[%]: 48.8014
TimeStamp: 2022/01/19 12:31:11.914209, ElapsedTime[s]: 512.484, Temperature[degC]: 18.89563, Humidity[%]: 48.74037
TimeStamp: 2022/01/19 12:31:13.245833, ElapsedTime[s]: 513.816, Temperature[degC]: 18.925, Humidity[%]: 48.69154
TimeStamp: 2022/01/19 12:31:14.578807, ElapsedTime[s]: 515.148, Temperature[degC]: 18.925, Humidity[%]: 48.62593
TimeStamp: 2022/01/19 12:31:15.910526, ElapsedTime[s]: 516.481, Temperature[degC]: 18.95171, Humidity[%]: 48.60304
TimeStamp: 2022/01/19 12:31:17.242747, ElapsedTime[s]: 517.812, Temperature[degC]: 18.93835, Humidity[%]: 48.57557
TimeStamp: 2022/01/19 12:31:18.573409, ElapsedTime[s]: 519.144, Temperature[degC]: 18.99443, Humidity[%]: 48.55726
TimeStamp: 2022/01/19 12:31:19.905828, ElapsedTime[s]: 520.478, Temperature[degC]: 19.00778, Humidity[%]: 48.45197
TimeStamp: 2022/01/19 12:31:21.241461, ElapsedTime[s]: 521.812, Temperature[degC]: 19.00778, Humidity[%]: 48.43824
TimeStamp: 2022/01/19 12:31:22.573479, ElapsedTime[s]: 523.1441, Temperature[degC]: 19.03716, Humidity[%]: 48.40314
TimeStamp: 2022/01/19 12:31:23.904759, ElapsedTime[s]: 524.475, Temperature[degC]: 19.06386, Humidity[%]: 48.2887
TimeStamp: 2022/01/19 12:31:25.237259, ElapsedTime[s]: 525.807, Temperature[degC]: 19.09324, Humidity[%]: 48.27955
TimeStamp: 2022/01/19 12:31:26.569036, ElapsedTime[s]: 527.139, Temperature[degC]: 19.10659, Humidity[%]: 48.22767
TimeStamp: 2022/01/19 12:31:27.900859, ElapsedTime[s]: 528.471, Temperature[degC]: 19.11994, Humidity[%]: 48.26887
TimeStamp: 2022/01/19 12:31:29.233079, ElapsedTime[s]: 529.803, Temperature[degC]: 19.14931, Humidity[%]: 48.16816
TimeStamp: 2022/01/19 12:31:30.565736, ElapsedTime[s]: 531.136, Temperature[degC]: 19.16267, Humidity[%]: 48.10102
TimeStamp: 2022/01/19 12:31:31.897609, ElapsedTime[s]: 532.468, Temperature[degC]: 19.18937, Humidity[%]: 48.09186
TimeStamp: 2022/01/19 12:31:33.230822, ElapsedTime[s]: 533.801, Temperature[degC]: 19.21874, Humidity[%]: 48.03082
TimeStamp: 2022/01/19 12:31:34.563164, ElapsedTime[s]: 535.133, Temperature[degC]: 19.20539, Humidity[%]: 47.99115
TimeStamp: 2022/01/19 12:31:35.895036, ElapsedTime[s]: 536.465, Temperature[degC]: 19.21874, Humidity[%]: 47.96369
TimeStamp: 2022/01/19 12:31:37.227069, ElapsedTime[s]: 537.798, Temperature[degC]: 19.24545, Humidity[%]: 47.90417
TimeStamp: 2022/01/19 12:31:38.561830, ElapsedTime[s]: 539.132, Temperature[degC]: 19.24545, Humidity[%]: 47.83856
TimeStamp: 2022/01/19 12:31:39.894732, ElapsedTime[s]: 540.464, Temperature[degC]: 19.27482, Humidity[%]: 47.87976
TimeStamp: 2022/01/19 12:31:41.226553, ElapsedTime[s]: 541.798, Temperature[degC]: 19.30152, Humidity[%]: 47.79278
TimeStamp: 2022/01/19 12:31:42.558944, ElapsedTime[s]: 543.129, Temperature[degC]: 19.28817, Humidity[%]: 47.74853
TimeStamp: 2022/01/19 12:31:43.891251, ElapsedTime[s]: 544.462, Temperature[degC]: 19.33089, Humidity[%]: 47.69207
TimeStamp: 2022/01/19 12:31:45.223112, ElapsedTime[s]: 545.793, Temperature[degC]: 19.33089, Humidity[%]: 47.66461
TimeStamp: 2022/01/19 12:31:46.554516, ElapsedTime[s]: 547.125, Temperature[degC]: 19.34425, Humidity[%]: 47.6524
TimeStamp: 2022/01/19 12:31:47.886192, ElapsedTime[s]: 548.456, Temperature[degC]: 19.3576, Humidity[%]: 47.64172
TimeStamp: 2022/01/19 12:31:49.218539, ElapsedTime[s]: 549.789, Temperature[degC]: 19.37362, Humidity[%]: 47.64325
TimeStamp: 2022/01/19 12:31:50.550527, ElapsedTime[s]: 551.124, Temperature[degC]: 19.38697, Humidity[%]: 47.68292
TimeStamp: 2022/01/19 12:31:51.885783, ElapsedTime[s]: 552.456, Temperature[degC]: 19.43237, Humidity[%]: 47.66156
TimeStamp: 2022/01/19 12:31:53.217733, ElapsedTime[s]: 553.787, Temperature[degC]: 19.43237, Humidity[%]: 47.55932
TimeStamp: 2022/01/19 12:31:54.548422, ElapsedTime[s]: 555.119, Temperature[degC]: 19.44572, Humidity[%]: 47.4815
TimeStamp: 2022/01/19 12:31:55.879983, ElapsedTime[s]: 556.45, Temperature[degC]: 19.45907, Humidity[%]: 47.41741
TimeStamp: 2022/01/19 12:31:57.211700, ElapsedTime[s]: 557.782, Temperature[degC]: 19.47242, Humidity[%]: 47.37774
TimeStamp: 2022/01/19 12:31:58.541929, ElapsedTime[s]: 559.112, Temperature[degC]: 19.48844, Humidity[%]: 47.39147
TimeStamp: 2022/01/19 12:31:59.874008, ElapsedTime[s]: 560.444, Temperature[degC]: 19.48844, Humidity[%]: 47.28923
TimeStamp: 2022/01/19 12:32:01.207152, ElapsedTime[s]: 561.784, Temperature[degC]: 19.51514, Humidity[%]: 47.29076
TimeStamp: 2022/01/19 12:32:02.544189, ElapsedTime[s]: 563.119, Temperature[degC]: 19.5285, Humidity[%]: 47.28008
TimeStamp: 2022/01/19 12:32:03.880849, ElapsedTime[s]: 564.456, Temperature[degC]: 19.54452, Humidity[%]: 47.25414
TimeStamp: 2022/01/19 12:32:05.218305, ElapsedTime[s]: 565.794, Temperature[degC]: 19.55787, Humidity[%]: 47.20378
TimeStamp: 2022/01/19 12:32:06.555335, ElapsedTime[s]: 567.134, Temperature[degC]: 19.57122, Humidity[%]: 47.17937
TimeStamp: 2022/01/19 12:32:07.894291, ElapsedTime[s]: 568.469, Temperature[degC]: 19.61395, Humidity[%]: 47.05272
TimeStamp: 2022/01/19 12:32:09.232952, ElapsedTime[s]: 569.811, Temperature[degC]: 19.6273, Humidity[%]: 47.00237
TimeStamp: 2022/01/19 12:32:10.572397, ElapsedTime[s]: 571.143, Temperature[degC]: 19.67002, Humidity[%]: 46.90166
TimeStamp: 2022/01/19 12:32:11.904663, ElapsedTime[s]: 572.474, Temperature[degC]: 19.67002, Humidity[%]: 46.82231
TimeStamp: 2022/01/19 12:32:13.236253, ElapsedTime[s]: 573.807, Temperature[degC]: 19.67002, Humidity[%]: 46.74449
TimeStamp: 2022/01/19 12:32:14.567874, ElapsedTime[s]: 575.138, Temperature[degC]: 19.69672, Humidity[%]: 46.7216
TimeStamp: 2022/01/19 12:32:15.898341, ElapsedTime[s]: 576.469, Temperature[degC]: 19.71275, Humidity[%]: 46.70939
TimeStamp: 2022/01/19 12:32:17.230702, ElapsedTime[s]: 577.8, Temperature[degC]: 19.7261, Humidity[%]: 46.73686
TimeStamp: 2022/01/19 12:32:18.560677, ElapsedTime[s]: 579.131, Temperature[degC]: 19.7261, Humidity[%]: 46.69871
TimeStamp: 2022/01/19 12:32:19.893140, ElapsedTime[s]: 580.463, Temperature[degC]: 19.76882, Humidity[%]: 46.66362
TimeStamp: 2022/01/19 12:32:21.225028, ElapsedTime[s]: 581.799, Temperature[degC]: 19.76882, Humidity[%]: 46.61174
TimeStamp: 2022/01/19 12:32:22.560248, ElapsedTime[s]: 583.13, Temperature[degC]: 19.78218, Humidity[%]: 46.54765
TimeStamp: 2022/01/19 12:32:23.891915, ElapsedTime[s]: 584.462, Temperature[degC]: 19.80888, Humidity[%]: 46.52476
TimeStamp: 2022/01/19 12:32:25.224567, ElapsedTime[s]: 585.794, Temperature[degC]: 19.82491, Humidity[%]: 46.3798
TimeStamp: 2022/01/19 12:32:26.556095, ElapsedTime[s]: 587.126, Temperature[degC]: 19.83826, Humidity[%]: 46.41032
TimeStamp: 2022/01/19 12:32:27.888974, ElapsedTime[s]: 588.459, Temperature[degC]: 19.89433, Humidity[%]: 46.28366
TimeStamp: 2022/01/19 12:32:29.221280, ElapsedTime[s]: 589.7921, Temperature[degC]: 19.89433, Humidity[%]: 46.20584
TimeStamp: 2022/01/19 12:32:30.553808, ElapsedTime[s]: 591.124, Temperature[degC]: 19.89433, Humidity[%]: 46.20584
TimeStamp: 2022/01/19 12:32:31.886746, ElapsedTime[s]: 592.457, Temperature[degC]: 19.92104, Humidity[%]: 46.16922
TimeStamp: 2022/01/19 12:32:33.218989, ElapsedTime[s]: 593.789, Temperature[degC]: 19.93706, Humidity[%]: 46.07767
TimeStamp: 2022/01/19 12:32:34.551281, ElapsedTime[s]: 595.1231, Temperature[degC]: 19.99313, Humidity[%]: 46.05936
TimeStamp: 2022/01/19 12:32:35.884562, ElapsedTime[s]: 596.454, Temperature[degC]: 19.99313, Humidity[%]: 45.9266
TimeStamp: 2022/01/19 12:32:37.216564, ElapsedTime[s]: 597.787, Temperature[degC]: 19.99313, Humidity[%]: 45.8381
TimeStamp: 2022/01/19 12:32:38.549500, ElapsedTime[s]: 599.119, Temperature[degC]: 20.01984, Humidity[%]: 45.81216
TimeStamp: 2022/01/19 12:32:39.881586, ElapsedTime[s]: 600.452, Temperature[degC]: 20.03586, Humidity[%]: 45.8259
TimeStamp: 2022/01/19 12:32:41.215192, ElapsedTime[s]: 601.785, Temperature[degC]: 20.01984, Humidity[%]: 45.78775
TimeStamp: 2022/01/19 12:32:42.546278, ElapsedTime[s]: 603.117, Temperature[degC]: 20.05188, Humidity[%]: 45.74808
TimeStamp: 2022/01/19 12:32:43.877921, ElapsedTime[s]: 604.448, Temperature[degC]: 20.05188, Humidity[%]: 45.74808
TimeStamp: 2022/01/19 12:32:45.208992, ElapsedTime[s]: 605.779, Temperature[degC]: 20.07858, Humidity[%]: 45.72519
TimeStamp: 2022/01/19 12:32:46.540705, ElapsedTime[s]: 607.111, Temperature[degC]: 20.06523, Humidity[%]: 45.67331
TimeStamp: 2022/01/19 12:32:47.872151, ElapsedTime[s]: 608.443, Temperature[degC]: 20.13467, Humidity[%]: 45.66568
TimeStamp: 2022/01/19 12:32:49.203795, ElapsedTime[s]: 609.774, Temperature[degC]: 20.16404, Humidity[%]: 45.5787
TimeStamp: 2022/01/19 12:32:50.535149, ElapsedTime[s]: 611.105, Temperature[degC]: 20.16404, Humidity[%]: 45.55123
TimeStamp: 2022/01/19 12:32:51.866389, ElapsedTime[s]: 612.436, Temperature[degC]: 20.16404, Humidity[%]: 45.47341
TimeStamp: 2022/01/19 12:32:53.198343, ElapsedTime[s]: 613.769, Temperature[degC]: 20.17739, Humidity[%]: 45.449
TimeStamp: 2022/01/19 12:32:54.530147, ElapsedTime[s]: 615.1, Temperature[degC]: 20.19074, Humidity[%]: 45.449
TimeStamp: 2022/01/19 12:32:55.860988, ElapsedTime[s]: 616.431, Temperature[degC]: 20.22012, Humidity[%]: 45.4139
TimeStamp: 2022/01/19 12:32:57.193344, ElapsedTime[s]: 617.763, Temperature[degC]: 20.24682, Humidity[%]: 45.40474
TimeStamp: 2022/01/19 12:32:58.524098, ElapsedTime[s]: 619.095, Temperature[degC]: 20.23347, Humidity[%]: 45.29793
TimeStamp: 2022/01/19 12:32:59.857130, ElapsedTime[s]: 620.427, Temperature[degC]: 20.26017, Humidity[%]: 45.3254
TimeStamp: 2022/01/19 12:33:01.189077, ElapsedTime[s]: 621.766, Temperature[degC]: 20.27619, Humidity[%]: 45.28878
TimeStamp: 2022/01/19 12:33:02.527772, ElapsedTime[s]: 623.103, Temperature[degC]: 20.30289, Humidity[%]: 45.22469
TimeStamp: 2022/01/19 12:33:03.863913, ElapsedTime[s]: 624.439, Temperature[degC]: 20.30289, Humidity[%]: 45.17128
TimeStamp: 2022/01/19 12:33:05.201151, ElapsedTime[s]: 625.778, Temperature[degC]: 20.30289, Humidity[%]: 45.14687
TimeStamp: 2022/01/19 12:33:06.538526, ElapsedTime[s]: 627.117, Temperature[degC]: 20.34562, Humidity[%]: 45.11024
TimeStamp: 2022/01/19 12:33:07.879435, ElapsedTime[s]: 628.455, Temperature[degC]: 20.35897, Humidity[%]: 45.06142
TimeStamp: 2022/01/19 12:33:09.217269, ElapsedTime[s]: 629.798, Temperature[degC]: 20.37232, Humidity[%]: 45.037
TimeStamp: 2022/01/19 12:33:10.559015, ElapsedTime[s]: 631.129, Temperature[degC]: 20.37232, Humidity[%]: 44.95613
TimeStamp: 2022/01/19 12:33:11.890887, ElapsedTime[s]: 632.461, Temperature[degC]: 20.41505, Humidity[%]: 44.91035
