TimeStamp: 2022/01/18 18:05:36.168, ElapsedTime[s]: 51.81901, Temperature[degC]: 20.96514, Humidity[%]: 54.61814
TimeStamp: 2022/01/18 18:10:05.480106, ElapsedTime[s]: 321.296, Temperature[degC]: 20.93576, Humidity[%]: 54.83329
TimeStamp: 2022/01/18 18:10:06.818735, ElapsedTime[s]: 322.638, Temperature[degC]: 20.90906, Humidity[%]: 54.82872
TimeStamp: 2022/01/18 18:10:08.160906, ElapsedTime[s]: 323.978, Temperature[degC]: 20.90906, Humidity[%]: 54.80583
TimeStamp: 2022/01/18 18:10:09.501339, ElapsedTime[s]: 325.32, Temperature[degC]: 20.90906, Humidity[%]: 54.84245
TimeStamp: 2022/01/18 18:10:10.843079, ElapsedTime[s]: 326.654, Temperature[degC]: 20.89571, Humidity[%]: 54.81498
TimeStamp: 2022/01/18 18:10:12.176485, ElapsedTime[s]: 327.987, Temperature[degC]: 20.90906, Humidity[%]: 54.79209
TimeStamp: 2022/01/18 18:10:13.507994, ElapsedTime[s]: 329.319, Temperature[degC]: 20.90906, Humidity[%]: 54.79209
TimeStamp: 2022/01/18 18:10:14.840839, ElapsedTime[s]: 330.651, Temperature[degC]: 20.92241, Humidity[%]: 54.79362
TimeStamp: 2022/01/18 18:10:16.173039, ElapsedTime[s]: 331.984, Temperature[degC]: 20.92241, Humidity[%]: 54.757
TimeStamp: 2022/01/18 18:10:17.504766, ElapsedTime[s]: 333.314, Temperature[degC]: 20.92241, Humidity[%]: 54.73411
TimeStamp: 2022/01/18 18:10:18.835083, ElapsedTime[s]: 334.646, Temperature[degC]: 20.90906, Humidity[%]: 54.73258
TimeStamp: 2022/01/18 18:10:20.169082, ElapsedTime[s]: 335.98, Temperature[degC]: 20.90906, Humidity[%]: 54.75547
TimeStamp: 2022/01/18 18:10:21.501383, ElapsedTime[s]: 337.312, Temperature[degC]: 20.93576, Humidity[%]: 54.76005
TimeStamp: 2022/01/18 18:10:22.834165, ElapsedTime[s]: 338.645, Temperature[degC]: 20.90906, Humidity[%]: 54.72038
TimeStamp: 2022/01/18 18:10:24.166183, ElapsedTime[s]: 339.977, Temperature[degC]: 20.90906, Humidity[%]: 54.73258
TimeStamp: 2022/01/18 18:10:25.499290, ElapsedTime[s]: 341.309, Temperature[degC]: 20.89571, Humidity[%]: 54.70665
TimeStamp: 2022/01/18 18:10:26.831267, ElapsedTime[s]: 342.642, Temperature[degC]: 20.90906, Humidity[%]: 54.7097
TimeStamp: 2022/01/18 18:10:28.164288, ElapsedTime[s]: 343.975, Temperature[degC]: 20.89571, Humidity[%]: 54.70665
TimeStamp: 2022/01/18 18:10:29.497024, ElapsedTime[s]: 345.308, Temperature[degC]: 20.89571, Humidity[%]: 54.67918
TimeStamp: 2022/01/18 18:10:30.830211, ElapsedTime[s]: 346.641, Temperature[degC]: 20.90906, Humidity[%]: 54.68223
TimeStamp: 2022/01/18 18:10:32.163271, ElapsedTime[s]: 347.974, Temperature[degC]: 20.90906, Humidity[%]: 54.72038
TimeStamp: 2022/01/18 18:10:33.495594, ElapsedTime[s]: 349.306, Temperature[degC]: 20.92241, Humidity[%]: 54.67308
TimeStamp: 2022/01/18 18:10:34.827342, ElapsedTime[s]: 350.638, Temperature[degC]: 20.90906, Humidity[%]: 54.7097
TimeStamp: 2022/01/18 18:10:36.159678, ElapsedTime[s]: 351.97, Temperature[degC]: 20.89571, Humidity[%]: 54.72953
TimeStamp: 2022/01/18 18:10:37.492566, ElapsedTime[s]: 353.303, Temperature[degC]: 20.90906, Humidity[%]: 54.76615
TimeStamp: 2022/01/18 18:10:38.826238, ElapsedTime[s]: 354.636, Temperature[degC]: 20.90906, Humidity[%]: 54.75547
TimeStamp: 2022/01/18 18:10:40.158863, ElapsedTime[s]: 355.97, Temperature[degC]: 20.92241, Humidity[%]: 54.757
TimeStamp: 2022/01/18 18:10:41.491413, ElapsedTime[s]: 357.302, Temperature[degC]: 20.92241, Humidity[%]: 54.78294
TimeStamp: 2022/01/18 18:10:42.822717, ElapsedTime[s]: 358.634, Temperature[degC]: 20.90906, Humidity[%]: 54.77989
TimeStamp: 2022/01/18 18:10:44.154775, ElapsedTime[s]: 359.965, Temperature[degC]: 20.90906, Humidity[%]: 54.81651
TimeStamp: 2022/01/18 18:10:45.485831, ElapsedTime[s]: 361.298, Temperature[degC]: 20.92241, Humidity[%]: 54.79362
TimeStamp: 2022/01/18 18:10:46.819219, ElapsedTime[s]: 362.629, Temperature[degC]: 20.92241, Humidity[%]: 54.85618
TimeStamp: 2022/01/18 18:10:48.151435, ElapsedTime[s]: 363.966, Temperature[degC]: 20.90906, Humidity[%]: 54.85313
TimeStamp: 2022/01/18 18:10:49.488270, ElapsedTime[s]: 365.299, Temperature[degC]: 20.90906, Humidity[%]: 54.85313
TimeStamp: 2022/01/18 18:10:50.821438, ElapsedTime[s]: 366.632, Temperature[degC]: 20.90906, Humidity[%]: 54.80583
TimeStamp: 2022/01/18 18:10:52.155021, ElapsedTime[s]: 367.966, Temperature[degC]: 20.90906, Humidity[%]: 54.76615
TimeStamp: 2022/01/18 18:10:53.487229, ElapsedTime[s]: 369.298, Temperature[degC]: 20.90906, Humidity[%]: 54.82872
TimeStamp: 2022/01/18 18:10:54.820256, ElapsedTime[s]: 370.631, Temperature[degC]: 20.89571, Humidity[%]: 54.79209
TimeStamp: 2022/01/18 18:10:56.152982, ElapsedTime[s]: 371.964, Temperature[degC]: 20.90906, Humidity[%]: 54.72038
TimeStamp: 2022/01/18 18:10:57.485506, ElapsedTime[s]: 373.296, Temperature[degC]: 20.90906, Humidity[%]: 54.7097
TimeStamp: 2022/01/18 18:10:58.818319, ElapsedTime[s]: 374.629, Temperature[degC]: 20.92241, Humidity[%]: 54.68376
TimeStamp: 2022/01/18 18:11:00.152119, ElapsedTime[s]: 375.964, Temperature[degC]: 20.90906, Humidity[%]: 54.69291
TimeStamp: 2022/01/18 18:11:01.485524, ElapsedTime[s]: 377.303, Temperature[degC]: 20.90906, Humidity[%]: 54.5861
TimeStamp: 2022/01/18 18:11:02.825293, ElapsedTime[s]: 378.641, Temperature[degC]: 20.90906, Humidity[%]: 54.53727
TimeStamp: 2022/01/18 18:11:04.162591, ElapsedTime[s]: 379.978, Temperature[degC]: 20.92241, Humidity[%]: 54.46708
TimeStamp: 2022/01/18 18:11:05.499101, ElapsedTime[s]: 381.315, Temperature[degC]: 20.92241, Humidity[%]: 54.40452
TimeStamp: 2022/01/18 18:11:06.838655, ElapsedTime[s]: 382.658, Temperature[degC]: 20.87969, Humidity[%]: 54.29008
TimeStamp: 2022/01/18 18:11:08.180963, ElapsedTime[s]: 383.997, Temperature[degC]: 20.90906, Humidity[%]: 54.25803
TimeStamp: 2022/01/18 18:11:09.519753, ElapsedTime[s]: 385.339, Temperature[degC]: 20.90906, Humidity[%]: 54.20768
TimeStamp: 2022/01/18 18:11:10.860580, ElapsedTime[s]: 386.672, Temperature[degC]: 20.90906, Humidity[%]: 54.1619
TimeStamp: 2022/01/18 18:11:12.195169, ElapsedTime[s]: 388.005, Temperature[degC]: 20.92241, Humidity[%]: 54.16495
TimeStamp: 2022/01/18 18:11:13.526101, ElapsedTime[s]: 389.337, Temperature[degC]: 20.90906, Humidity[%]: 54.18479
TimeStamp: 2022/01/18 18:11:14.858646, ElapsedTime[s]: 390.669, Temperature[degC]: 20.92241, Humidity[%]: 54.16495
TimeStamp: 2022/01/18 18:11:16.190677, ElapsedTime[s]: 392.002, Temperature[degC]: 20.92241, Humidity[%]: 54.06577
TimeStamp: 2022/01/18 18:11:17.523389, ElapsedTime[s]: 393.334, Temperature[degC]: 20.90906, Humidity[%]: 54.01541
TimeStamp: 2022/01/18 18:11:18.854981, ElapsedTime[s]: 394.666, Temperature[degC]: 20.87969, Humidity[%]: 53.91318
TimeStamp: 2022/01/18 18:11:20.188984, ElapsedTime[s]: 395.999, Temperature[degC]: 20.90906, Humidity[%]: 53.91776
TimeStamp: 2022/01/18 18:11:21.522192, ElapsedTime[s]: 397.333, Temperature[degC]: 20.90906, Humidity[%]: 54.00168
TimeStamp: 2022/01/18 18:11:22.854090, ElapsedTime[s]: 398.664, Temperature[degC]: 20.90906, Humidity[%]: 54.02762
TimeStamp: 2022/01/18 18:11:24.185820, ElapsedTime[s]: 399.998, Temperature[degC]: 20.90906, Humidity[%]: 54.07492
TimeStamp: 2022/01/18 18:11:25.519621, ElapsedTime[s]: 401.33, Temperature[degC]: 20.90906, Humidity[%]: 54.11155
TimeStamp: 2022/01/18 18:11:26.850711, ElapsedTime[s]: 402.661, Temperature[degC]: 20.90906, Humidity[%]: 54.18479
TimeStamp: 2022/01/18 18:11:28.183150, ElapsedTime[s]: 403.994, Temperature[degC]: 20.92241, Humidity[%]: 54.24735
TimeStamp: 2022/01/18 18:11:29.514500, ElapsedTime[s]: 405.325, Temperature[degC]: 20.90906, Humidity[%]: 54.32975
TimeStamp: 2022/01/18 18:11:30.847463, ElapsedTime[s]: 406.658, Temperature[degC]: 20.90906, Humidity[%]: 54.41367
TimeStamp: 2022/01/18 18:11:32.179260, ElapsedTime[s]: 407.99, Temperature[degC]: 20.89571, Humidity[%]: 54.4625
TimeStamp: 2022/01/18 18:11:33.511070, ElapsedTime[s]: 409.322, Temperature[degC]: 20.92241, Humidity[%]: 54.52812
TimeStamp: 2022/01/18 18:11:34.843265, ElapsedTime[s]: 410.654, Temperature[degC]: 20.90906, Humidity[%]: 54.61051
TimeStamp: 2022/01/18 18:11:36.176045, ElapsedTime[s]: 411.986, Temperature[degC]: 20.90906, Humidity[%]: 54.63645
TimeStamp: 2022/01/18 18:11:37.510709, ElapsedTime[s]: 413.322, Temperature[degC]: 20.90906, Humidity[%]: 54.63645
TimeStamp: 2022/01/18 18:11:38.844155, ElapsedTime[s]: 414.655, Temperature[degC]: 20.89571, Humidity[%]: 54.67918
TimeStamp: 2022/01/18 18:11:40.177313, ElapsedTime[s]: 415.988, Temperature[degC]: 20.85298, Humidity[%]: 54.71122
TimeStamp: 2022/01/18 18:11:41.508223, ElapsedTime[s]: 417.319, Temperature[degC]: 20.89571, Humidity[%]: 54.77836
TimeStamp: 2022/01/18 18:11:42.840522, ElapsedTime[s]: 418.651, Temperature[degC]: 20.90906, Humidity[%]: 54.81651
TimeStamp: 2022/01/18 18:11:44.172762, ElapsedTime[s]: 419.983, Temperature[degC]: 20.89571, Humidity[%]: 54.86228
TimeStamp: 2022/01/18 18:11:45.504489, ElapsedTime[s]: 421.315, Temperature[degC]: 20.90906, Humidity[%]: 54.85313
TimeStamp: 2022/01/18 18:11:46.837606, ElapsedTime[s]: 422.648, Temperature[degC]: 20.90906, Humidity[%]: 54.86534
TimeStamp: 2022/01/18 18:11:48.171084, ElapsedTime[s]: 423.983, Temperature[degC]: 20.92241, Humidity[%]: 54.85618
TimeStamp: 2022/01/18 18:11:49.504591, ElapsedTime[s]: 425.314, Temperature[degC]: 20.92241, Humidity[%]: 54.80735
TimeStamp: 2022/01/18 18:11:50.835945, ElapsedTime[s]: 426.648, Temperature[degC]: 20.89571, Humidity[%]: 54.81498
TimeStamp: 2022/01/18 18:11:52.170572, ElapsedTime[s]: 427.981, Temperature[degC]: 20.92241, Humidity[%]: 54.78294
TimeStamp: 2022/01/18 18:11:53.501318, ElapsedTime[s]: 429.312, Temperature[degC]: 20.90906, Humidity[%]: 54.74327
TimeStamp: 2022/01/18 18:11:54.833323, ElapsedTime[s]: 430.644, Temperature[degC]: 20.89571, Humidity[%]: 54.70665
TimeStamp: 2022/01/18 18:11:56.166377, ElapsedTime[s]: 431.977, Temperature[degC]: 20.90906, Humidity[%]: 54.65934
TimeStamp: 2022/01/18 18:11:57.499351, ElapsedTime[s]: 433.31, Temperature[degC]: 20.87969, Humidity[%]: 54.63188
TimeStamp: 2022/01/18 18:11:58.831829, ElapsedTime[s]: 434.643, Temperature[degC]: 20.89571, Humidity[%]: 54.64561
TimeStamp: 2022/01/18 18:12:00.166077, ElapsedTime[s]: 435.977, Temperature[degC]: 20.90906, Humidity[%]: 54.62272
TimeStamp: 2022/01/18 18:12:01.499066, ElapsedTime[s]: 437.316, Temperature[degC]: 20.89571, Humidity[%]: 54.55863
TimeStamp: 2022/01/18 18:12:02.839003, ElapsedTime[s]: 438.654, Temperature[degC]: 20.90906, Humidity[%]: 54.52659
TimeStamp: 2022/01/18 18:12:04.176742, ElapsedTime[s]: 439.992, Temperature[degC]: 20.89571, Humidity[%]: 54.54643
TimeStamp: 2022/01/18 18:12:05.513922, ElapsedTime[s]: 441.329, Temperature[degC]: 20.89571, Humidity[%]: 54.61967
TimeStamp: 2022/01/18 18:12:06.851462, ElapsedTime[s]: 442.673, Temperature[degC]: 20.89571, Humidity[%]: 54.75242
TimeStamp: 2022/01/18 18:12:08.195055, ElapsedTime[s]: 444.01, Temperature[degC]: 20.90906, Humidity[%]: 54.98894
TimeStamp: 2022/01/18 18:12:09.532783, ElapsedTime[s]: 445.353, Temperature[degC]: 20.89571, Humidity[%]: 55.19188
TimeStamp: 2022/01/18 18:12:10.875350, ElapsedTime[s]: 446.685, Temperature[degC]: 20.89571, Humidity[%]: 55.42077
TimeStamp: 2022/01/18 18:12:12.206943, ElapsedTime[s]: 448.018, Temperature[degC]: 20.89571, Humidity[%]: 55.59014
TimeStamp: 2022/01/18 18:12:13.540413, ElapsedTime[s]: 449.351, Temperature[degC]: 20.89571, Humidity[%]: 55.61608
TimeStamp: 2022/01/18 18:12:14.872419, ElapsedTime[s]: 450.683, Temperature[degC]: 20.87969, Humidity[%]: 55.60235
TimeStamp: 2022/01/18 18:12:16.205102, ElapsedTime[s]: 452.016, Temperature[degC]: 20.90906, Humidity[%]: 55.57031
TimeStamp: 2022/01/18 18:12:17.536692, ElapsedTime[s]: 453.348, Temperature[degC]: 20.89571, Humidity[%]: 55.60388
TimeStamp: 2022/01/18 18:12:18.870387, ElapsedTime[s]: 454.681, Temperature[degC]: 20.89571, Humidity[%]: 55.5169
TimeStamp: 2022/01/18 18:12:20.202330, ElapsedTime[s]: 456.013, Temperature[degC]: 20.89571, Humidity[%]: 55.47112
TimeStamp: 2022/01/18 18:12:21.534265, ElapsedTime[s]: 457.345, Temperature[degC]: 20.89571, Humidity[%]: 55.44671
TimeStamp: 2022/01/18 18:12:22.865883, ElapsedTime[s]: 458.676, Temperature[degC]: 20.86633, Humidity[%]: 55.3933
TimeStamp: 2022/01/18 18:12:24.199481, ElapsedTime[s]: 460.01, Temperature[degC]: 20.89571, Humidity[%]: 55.26512
TimeStamp: 2022/01/18 18:12:25.534114, ElapsedTime[s]: 461.345, Temperature[degC]: 20.87969, Humidity[%]: 55.11711
TimeStamp: 2022/01/18 18:12:26.865868, ElapsedTime[s]: 462.677, Temperature[degC]: 20.89571, Humidity[%]: 54.94774
TimeStamp: 2022/01/18 18:12:28.200301, ElapsedTime[s]: 464.011, Temperature[degC]: 20.90906, Humidity[%]: 54.74327
TimeStamp: 2022/01/18 18:12:29.532164, ElapsedTime[s]: 465.343, Temperature[degC]: 20.87969, Humidity[%]: 54.5449
TimeStamp: 2022/01/18 18:12:30.864832, ElapsedTime[s]: 466.675, Temperature[degC]: 20.87969, Humidity[%]: 54.36332
TimeStamp: 2022/01/18 18:12:32.198654, ElapsedTime[s]: 468.009, Temperature[degC]: 20.89571, Humidity[%]: 54.16038
TimeStamp: 2022/01/18 18:12:33.531613, ElapsedTime[s]: 469.342, Temperature[degC]: 20.89571, Humidity[%]: 54.03677
TimeStamp: 2022/01/18 18:12:34.864281, ElapsedTime[s]: 470.675, Temperature[degC]: 20.89571, Humidity[%]: 53.83078
TimeStamp: 2022/01/18 18:12:36.197814, ElapsedTime[s]: 472.008, Temperature[degC]: 20.89571, Humidity[%]: 53.67208
TimeStamp: 2022/01/18 18:12:37.530300, ElapsedTime[s]: 473.344, Temperature[degC]: 20.87969, Humidity[%]: 53.56069
TimeStamp: 2022/01/18 18:12:38.866219, ElapsedTime[s]: 474.677, Temperature[degC]: 20.90906, Humidity[%]: 53.47982
TimeStamp: 2022/01/18 18:12:40.200164, ElapsedTime[s]: 476.011, Temperature[degC]: 20.87969, Humidity[%]: 53.45083
TimeStamp: 2022/01/18 18:12:41.532799, ElapsedTime[s]: 477.344, Temperature[degC]: 20.87969, Humidity[%]: 53.34249
TimeStamp: 2022/01/18 18:12:42.865741, ElapsedTime[s]: 478.676, Temperature[degC]: 20.87969, Humidity[%]: 53.30586
TimeStamp: 2022/01/18 18:12:44.199130, ElapsedTime[s]: 480.01, Temperature[degC]: 20.89571, Humidity[%]: 53.28298
TimeStamp: 2022/01/18 18:12:45.532669, ElapsedTime[s]: 481.343, Temperature[degC]: 20.89571, Humidity[%]: 53.21279
TimeStamp: 2022/01/18 18:12:46.865935, ElapsedTime[s]: 482.677, Temperature[degC]: 20.89571, Humidity[%]: 53.19905
TimeStamp: 2022/01/18 18:12:48.199732, ElapsedTime[s]: 484.012, Temperature[degC]: 20.85298, Humidity[%]: 53.18074
TimeStamp: 2022/01/18 18:12:49.534068, ElapsedTime[s]: 485.345, Temperature[degC]: 20.89571, Humidity[%]: 53.13954
TimeStamp: 2022/01/18 18:12:50.867758, ElapsedTime[s]: 486.678, Temperature[degC]: 20.87969, Humidity[%]: 53.11208
TimeStamp: 2022/01/18 18:12:52.200465, ElapsedTime[s]: 488.011, Temperature[degC]: 20.85298, Humidity[%]: 52.99764
TimeStamp: 2022/01/18 18:12:53.533774, ElapsedTime[s]: 489.344, Temperature[degC]: 20.86633, Humidity[%]: 52.97627
TimeStamp: 2022/01/18 18:12:54.866165, ElapsedTime[s]: 490.677, Temperature[degC]: 20.89571, Humidity[%]: 52.95644
TimeStamp: 2022/01/18 18:12:56.202331, ElapsedTime[s]: 492.013, Temperature[degC]: 20.86633, Humidity[%]: 52.91523
TimeStamp: 2022/01/18 18:12:57.534882, ElapsedTime[s]: 493.346, Temperature[degC]: 20.89571, Humidity[%]: 52.91981
TimeStamp: 2022/01/18 18:12:58.868377, ElapsedTime[s]: 494.679, Temperature[degC]: 20.86633, Humidity[%]: 52.86641
TimeStamp: 2022/01/18 18:13:00.202669, ElapsedTime[s]: 496.014, Temperature[degC]: 20.87969, Humidity[%]: 52.86946
TimeStamp: 2022/01/18 18:13:01.537715, ElapsedTime[s]: 497.354, Temperature[degC]: 20.87969, Humidity[%]: 52.8069
TimeStamp: 2022/01/18 18:13:02.875778, ElapsedTime[s]: 498.691, Temperature[degC]: 20.87969, Humidity[%]: 52.84657
TimeStamp: 2022/01/18 18:13:04.213590, ElapsedTime[s]: 500.029, Temperature[degC]: 20.86633, Humidity[%]: 52.75654
TimeStamp: 2022/01/18 18:13:05.550336, ElapsedTime[s]: 501.366, Temperature[degC]: 20.86633, Humidity[%]: 52.71992
TimeStamp: 2022/01/18 18:13:06.888434, ElapsedTime[s]: 502.707, Temperature[degC]: 20.87969, Humidity[%]: 52.68635
TimeStamp: 2022/01/18 18:13:08.231216, ElapsedTime[s]: 504.047, Temperature[degC]: 20.85298, Humidity[%]: 52.62227
TimeStamp: 2022/01/18 18:13:09.568738, ElapsedTime[s]: 505.388, Temperature[degC]: 20.86633, Humidity[%]: 52.57649
TimeStamp: 2022/01/18 18:13:10.910940, ElapsedTime[s]: 506.723, Temperature[degC]: 20.87969, Humidity[%]: 52.55055
TimeStamp: 2022/01/18 18:13:12.244910, ElapsedTime[s]: 508.056, Temperature[degC]: 20.86633, Humidity[%]: 52.52613
TimeStamp: 2022/01/18 18:13:13.577333, ElapsedTime[s]: 509.388, Temperature[degC]: 20.86633, Humidity[%]: 52.46662
TimeStamp: 2022/01/18 18:13:14.909749, ElapsedTime[s]: 510.72, Temperature[degC]: 20.86633, Humidity[%]: 52.43
TimeStamp: 2022/01/18 18:13:16.242308, ElapsedTime[s]: 512.053, Temperature[degC]: 20.86633, Humidity[%]: 52.35675
TimeStamp: 2022/01/18 18:13:17.574411, ElapsedTime[s]: 513.385, Temperature[degC]: 20.86633, Humidity[%]: 52.25757
TimeStamp: 2022/01/18 18:13:18.906184, ElapsedTime[s]: 514.717, Temperature[degC]: 20.85298, Humidity[%]: 52.18433
TimeStamp: 2022/01/18 18:13:20.239611, ElapsedTime[s]: 516.051, Temperature[degC]: 20.85298, Humidity[%]: 52.0882
TimeStamp: 2022/01/18 18:13:21.573444, ElapsedTime[s]: 517.384, Temperature[degC]: 20.87969, Humidity[%]: 51.9585
TimeStamp: 2022/01/18 18:13:22.906309, ElapsedTime[s]: 518.7171, Temperature[degC]: 20.86633, Humidity[%]: 51.87152
TimeStamp: 2022/01/18 18:13:24.239961, ElapsedTime[s]: 520.05, Temperature[degC]: 20.86633, Humidity[%]: 51.76166
TimeStamp: 2022/01/18 18:13:25.572664, ElapsedTime[s]: 521.383, Temperature[degC]: 20.86633, Humidity[%]: 51.71282
TimeStamp: 2022/01/18 18:13:26.904666, ElapsedTime[s]: 522.714, Temperature[degC]: 20.85298, Humidity[%]: 51.67468
TimeStamp: 2022/01/18 18:13:28.237224, ElapsedTime[s]: 524.048, Temperature[degC]: 20.87969, Humidity[%]: 51.65331
TimeStamp: 2022/01/18 18:13:29.570138, ElapsedTime[s]: 525.38, Temperature[degC]: 20.86633, Humidity[%]: 51.65179
TimeStamp: 2022/01/18 18:13:30.902808, ElapsedTime[s]: 526.714, Temperature[degC]: 20.87969, Humidity[%]: 51.65331
TimeStamp: 2022/01/18 18:13:32.237199, ElapsedTime[s]: 528.048, Temperature[degC]: 20.83963, Humidity[%]: 51.67162
TimeStamp: 2022/01/18 18:13:33.569438, ElapsedTime[s]: 529.38, Temperature[degC]: 20.85298, Humidity[%]: 51.66247
TimeStamp: 2022/01/18 18:13:34.903085, ElapsedTime[s]: 530.713, Temperature[degC]: 20.86633, Humidity[%]: 51.63958
TimeStamp: 2022/01/18 18:13:36.236680, ElapsedTime[s]: 532.048, Temperature[degC]: 20.86633, Humidity[%]: 51.6289
TimeStamp: 2022/01/18 18:13:37.571542, ElapsedTime[s]: 533.382, Temperature[degC]: 20.83963, Humidity[%]: 51.5877
TimeStamp: 2022/01/18 18:13:38.903640, ElapsedTime[s]: 534.714, Temperature[degC]: 20.83963, Humidity[%]: 51.5877
TimeStamp: 2022/01/18 18:13:40.237381, ElapsedTime[s]: 536.048, Temperature[degC]: 20.86633, Humidity[%]: 51.56634
TimeStamp: 2022/01/18 18:13:41.570530, ElapsedTime[s]: 537.381, Temperature[degC]: 20.82361, Humidity[%]: 51.61059
TimeStamp: 2022/01/18 18:13:42.902460, ElapsedTime[s]: 538.713, Temperature[degC]: 20.85298, Humidity[%]: 51.58923
TimeStamp: 2022/01/18 18:13:44.235068, ElapsedTime[s]: 540.046, Temperature[degC]: 20.86633, Humidity[%]: 51.59228
TimeStamp: 2022/01/18 18:13:45.568514, ElapsedTime[s]: 541.379, Temperature[degC]: 20.86633, Humidity[%]: 51.54345
TimeStamp: 2022/01/18 18:13:46.901334, ElapsedTime[s]: 542.712, Temperature[degC]: 20.83963, Humidity[%]: 51.57397
TimeStamp: 2022/01/18 18:13:48.233632, ElapsedTime[s]: 544.046, Temperature[degC]: 20.85298, Humidity[%]: 51.5053
TimeStamp: 2022/01/18 18:13:49.568312, ElapsedTime[s]: 545.379, Temperature[degC]: 20.85298, Humidity[%]: 51.49157
TimeStamp: 2022/01/18 18:13:50.901188, ElapsedTime[s]: 546.711, Temperature[degC]: 20.86633, Humidity[%]: 51.45648
TimeStamp: 2022/01/18 18:13:52.234186, ElapsedTime[s]: 548.045, Temperature[degC]: 20.85298, Humidity[%]: 51.41528
TimeStamp: 2022/01/18 18:13:53.566904, ElapsedTime[s]: 549.377, Temperature[degC]: 20.83963, Humidity[%]: 51.34661
TimeStamp: 2022/01/18 18:13:54.899195, ElapsedTime[s]: 550.71, Temperature[degC]: 20.85298, Humidity[%]: 51.28252
TimeStamp: 2022/01/18 18:13:56.232562, ElapsedTime[s]: 552.043, Temperature[degC]: 20.83963, Humidity[%]: 51.26879
TimeStamp: 2022/01/18 18:13:57.564779, ElapsedTime[s]: 553.376, Temperature[degC]: 20.86633, Humidity[%]: 51.21843
TimeStamp: 2022/01/18 18:13:58.897279, ElapsedTime[s]: 554.708, Temperature[degC]: 20.83963, Humidity[%]: 51.17723
TimeStamp: 2022/01/18 18:14:00.228731, ElapsedTime[s]: 556.04, Temperature[degC]: 20.85298, Humidity[%]: 51.15435
TimeStamp: 2022/01/18 18:14:01.561275, ElapsedTime[s]: 557.3781, Temperature[degC]: 20.81026, Humidity[%]: 51.06737
TimeStamp: 2022/01/18 18:14:02.899486, ElapsedTime[s]: 558.715, Temperature[degC]: 20.83963, Humidity[%]: 51.02007
TimeStamp: 2022/01/18 18:14:04.238275, ElapsedTime[s]: 560.053, Temperature[degC]: 20.85298, Humidity[%]: 51.0216
TimeStamp: 2022/01/18 18:14:05.575311, ElapsedTime[s]: 561.391, Temperature[degC]: 20.83963, Humidity[%]: 50.9926
TimeStamp: 2022/01/18 18:14:06.912547, ElapsedTime[s]: 562.732, Temperature[degC]: 20.85298, Humidity[%]: 50.9804
TimeStamp: 2022/01/18 18:14:08.254009, ElapsedTime[s]: 564.069, Temperature[degC]: 20.85298, Humidity[%]: 50.94377
TimeStamp: 2022/01/18 18:14:09.591937, ElapsedTime[s]: 565.411, Temperature[degC]: 20.85298, Humidity[%]: 50.86442
TimeStamp: 2022/01/18 18:14:10.934187, ElapsedTime[s]: 566.745, Temperature[degC]: 20.85298, Humidity[%]: 50.75914
TimeStamp: 2022/01/18 18:14:12.266823, ElapsedTime[s]: 568.078, Temperature[degC]: 20.85298, Humidity[%]: 50.74541
TimeStamp: 2022/01/18 18:14:13.599360, ElapsedTime[s]: 569.409, Temperature[degC]: 20.85298, Humidity[%]: 50.692
TimeStamp: 2022/01/18 18:14:14.932483, ElapsedTime[s]: 570.743, Temperature[degC]: 20.85298, Humidity[%]: 50.64165
TimeStamp: 2022/01/18 18:14:16.265595, ElapsedTime[s]: 572.076, Temperature[degC]: 20.85298, Humidity[%]: 50.64165
TimeStamp: 2022/01/18 18:14:17.598426, ElapsedTime[s]: 573.409, Temperature[degC]: 20.83963, Humidity[%]: 50.61265
TimeStamp: 2022/01/18 18:14:18.931130, ElapsedTime[s]: 574.742, Temperature[degC]: 20.82361, Humidity[%]: 50.53025
TimeStamp: 2022/01/18 18:14:20.264029, ElapsedTime[s]: 576.075, Temperature[degC]: 20.82361, Humidity[%]: 50.50431
